player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
73668,Marco,Pappa,Marco Pappa,2012,306,marco-pappa,Guatemala,Nueva Guatemala de la Asunción,Guatemala,1987-11-15 00:00:00,Left Winger,Attack,left,178.0,,,https://img.a.transfermarkt.technology/portrait/header/73668-1464119376.jpg?lm=1,https://www.transfermarkt.co.uk/marco-pappa/profil/spieler/73668,NL1,Sportclub Heerenveen,200000.0,800000.0
75420,,Bolívia,Bolívia,2014,979,bolivia,Brazil,Cuiabá,Bolivia,1985-11-17 00:00:00,Attacking Midfield,Midfield,right,181.0,,,https://img.a.transfermarkt.technology/portrait/header/75420-1421247505.jpg?lm=1,https://www.transfermarkt.co.uk/bolivia/profil/spieler/75420,PO1,Moreirense Futebol Clube,250000.0,900000.0
76075,Sekou,Oliseh,Sekou Oliseh,2014,2439,sekou-oliseh,Liberia,Monrovia,Liberia,1990-06-05 00:00:00,Right Winger,Attack,right,178.0,,M&D Sport Managment,https://img.a.transfermarkt.technology/portrait/header/76075-1674663899.png?lm=1,https://www.transfermarkt.co.uk/sekou-oliseh/profil/spieler/76075,RU1,Kuban Krasnodar (-2018),300000.0,3800000.0
77875,Joan,Oumari,Joan Oumari,2015,2381,joan-oumari,Germany,Berlin,Lebanon,1988-08-19 00:00:00,Centre-Back,Defender,left,187.0,,Keyscout Football,https://img.a.transfermarkt.technology/portrait/header/77875-1473597708.jpg?lm=1,https://www.transfermarkt.co.uk/joan-oumari/profil/spieler/77875,TR1,Sivasspor Kulübü,200000.0,850000.0
82364,Ezechiel,Ndouasel,Ezechiel Ndouasel,2013,2293,ezechiel-ndouasel,Chad,N'Djamena,Chad,1988-04-22 00:00:00,Centre-Forward,Attack,right,186.0,,,https://img.a.transfermarkt.technology/portrait/header/82364-1631973120.png?lm=1,https://www.transfermarkt.co.uk/ezechiel-ndouasel/profil/spieler/82364,TR1,Konyaspor,250000.0,1300000.0
85289,Jordi,Amat,Jordi Amat,2021,1245,jordi-amat,Spain,Barcelona,Indonesia,1992-03-21 00:00:00,Centre-Back,Defender,right,185.0,,,https://img.a.transfermarkt.technology/portrait/header/85289-1541150488.jpg?lm=1,https://www.transfermarkt.co.uk/jordi-amat/profil/spieler/85289,BE1,KAS Eupen,900000.0,5000000.0
86054,Osama,Hawsawi,Osama Hawsawi,2012,58,osama-hawsawi,United Arab Emirates,Ras Al-Khaimah,Saudi Arabia,1984-03-31 00:00:00,Centre-Back,Defender,right,187.0,,,https://img.a.transfermarkt.technology/portrait/header/86054-1484820666.jpg?lm=1,https://www.transfermarkt.co.uk/osama-hawsawi/profil/spieler/86054,BE1,Royal Sporting Club Anderlecht,675000.0,1500000.0
100240,,Djamal,Djamal,2012,1075,djamal,Libya,Tripolis,Libya,1983-04-26 00:00:00,Defensive Midfield,Midfield,left,188.0,,,https://img.a.transfermarkt.technology/portrait/header/100240-1485262992.png?lm=1,https://www.transfermarkt.co.uk/djamal/profil/spieler/100240,PO1,Sporting Clube de Braga,100000.0,4500000.0
103680,Jordão,Diogo,Jordão Diogo,2018,2672,jordao-diogo,Portugal,Lissabon,Sao Tome and Principe,1985-11-12 00:00:00,Left-Back,Defender,left,184.0,,BG Agency,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jordao-diogo/profil/spieler/103680,GR1,APO Levadiakos Football Club,150000.0,400000.0
104495,Lyle,Taylor,Lyle Taylor,2022,703,lyle-taylor,England,London,Montserrat,1990-03-29 00:00:00,Centre-Forward,Attack,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/104495-1556522831.jpg?lm=1,https://www.transfermarkt.co.uk/lyle-taylor/profil/spieler/104495,GB1,Nottingham Forest Football Club,300000.0,1800000.0
104704,Vakhyt,Orazsakhedov,Vakhyt Orazsakhedov,2014,1083,vakhyt-orazsakhedov,Turkmenistan,Ahal,Turkmenistan,1992-01-26 00:00:00,Centre-Forward,Attack,right,187.0,,,https://img.a.transfermarkt.technology/portrait/header/104704-1585536813.png?lm=1,https://www.transfermarkt.co.uk/vakhyt-orazsakhedov/profil/spieler/104704,RU1,FK Rostov,100000.0,250000.0
107397,Hamdan,Al Kamali,Hamdan Al Kamali,2012,1041,hamdan-al-kamali,United Arab Emirates,Abu Dhabi,United Arab Emirates,1989-05-02 00:00:00,Centre-Back,Defender,right,183.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/O_F_s_107397_161_2009_1.jpg?lm=1,https://www.transfermarkt.co.uk/hamdan-al-kamali/profil/spieler/107397,FR1,Olympique Lyonnais,50000.0,350000.0
109751,Onel,Hernández,Onel Hernández,2021,1123,onel-hernandez,Cuba,Morón,Cuba,1993-02-01 00:00:00,Left Winger,Attack,right,172.0,2025-06-30 00:00:00,G1,https://img.a.transfermarkt.technology/portrait/header/109751-1499183922.jpg?lm=1,https://www.transfermarkt.co.uk/onel-hernandez/profil/spieler/109751,GB1,Norwich City,1000000.0,4000000.0
113036,Romaine,Sawyers,Romaine Sawyers,2020,984,romaine-sawyers,England,Birmingham,St. Kitts & Nevis,1991-11-02 00:00:00,Attacking Midfield,Midfield,right,175.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/113036-1538466674.jpg?lm=1,https://www.transfermarkt.co.uk/romaine-sawyers/profil/spieler/113036,GB1,West Bromwich Albion,1000000.0,4000000.0
115898,Julio,Segundo,Julio Segundo,2013,2079,julio-segundo,Panama,La Chorrera,Panama,1993-09-26 00:00:00,Central Midfield,Midfield,left,174.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/julio-segundo/profil/spieler/115898,GR1,Veria NPS,200000.0,200000.0
122721,Nico,Yennaris,Nico Yennaris,2013,11,nico-yennaris,England,London,China,1993-05-24 00:00:00,Defensive Midfield,Midfield,right,171.0,2023-12-31 00:00:00,ARETÉ,https://img.a.transfermarkt.technology/portrait/header/122721-1538466385.jpg?lm=1,https://www.transfermarkt.co.uk/nico-yennaris/profil/spieler/122721,GB1,Arsenal Football Club,250000.0,3000000.0
134712,Billy,Ketkeophomphone,Billy Ketkeophomphone,2018,1420,billy-ketkeophomphone,France,Champigny-sur-Marne,Laos,1990-03-24 00:00:00,Centre-Forward,Attack,right,180.0,,MYG Invest,https://img.a.transfermarkt.technology/portrait/header/134712-1599425985.jpg?lm=1,https://www.transfermarkt.co.uk/billy-ketkeophomphone/profil/spieler/134712,FR1,Angers Sporting Club de l'Ouest,200000.0,2750000.0
135490,Lindsay,Rose,Lindsay Rose,2024,605,lindsay-rose,France,Rennes,Mauritius,1992-02-08 00:00:00,Centre-Back,Defender,right,184.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/135490-1677703034.png?lm=1,https://www.transfermarkt.co.uk/lindsay-rose/profil/spieler/135490,GR1,Aris Thessalonikis,200000.0,3500000.0
154199,Wesley,Lautoa,Wesley Lautoa,2020,2969,wesley-lautoa,France,Épernay,Neukaledonien,1987-08-25 00:00:00,Centre-Back,Defender,left,184.0,,SVF FOOT,https://img.a.transfermarkt.technology/portrait/header/154199-1618505972.jpg?lm=1,https://www.transfermarkt.co.uk/wesley-lautoa/profil/spieler/154199,FR1,Dijon FCO,500000.0,3000000.0
154215,Zaine,Pierre,Zaine Pierre,2013,252,zaine-pierre,St. Lucia,Dennery,St. Lucia,1993-09-21 00:00:00,Defensive Midfield,Midfield,left,179.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/zaine-pierre/profil/spieler/154215,IT1,Genoa Cricket and Football Club,25000.0,75000.0
155050,Sharif,Mukhammad,Sharif Mukhammad,2013,2700,sharif-mukhammad,UdSSR,Makhachkala,Afghanistan,1990-03-21 00:00:00,Centre-Back,Defender,right,184.0,2023-04-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/155050-1611774975.jpg?lm=1,https://www.transfermarkt.co.uk/sharif-mukhammad/profil/spieler/155050,RU1,Anzhi Makhachkala ( -2022),125000.0,350000.0
157536,Angelos,Chanti,Angelos Chanti,2015,47,angelos-chanti,Greece,Pyrgos,Jordan,1989-09-07 00:00:00,Attacking Midfield,Midfield,left,186.0,2023-06-30 00:00:00,Bengal Soccer,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/angelos-chanti/profil/spieler/157536,GR1,Iraklis Thessaloniki,150000.0,500000.0
173483,Nahki,Wells,Nahki Wells,2018,1132,nahki-wells,Bermuda,Hamilton,Bermuda,1990-06-01 00:00:00,Centre-Forward,Attack,right,170.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/173483-1524468723.jpg?lm=1,https://www.transfermarkt.co.uk/nahki-wells/profil/spieler/173483,GB1,Burnley FC,700000.0,5000000.0
182201,Ally,Samatta,Ally Samatta,2024,1091,ally-samatta,Tanzania,Dar es Salam,Tanzania,1992-12-23 00:00:00,Centre-Forward,Attack,right,183.0,2025-06-30 00:00:00,1863,https://img.a.transfermarkt.technology/portrait/header/182201-1727967720.png?lm=1,https://www.transfermarkt.co.uk/ally-samatta/profil/spieler/182201,GR1,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,1000000.0,12000000.0
211878,Valeriy,Kichin,Valeriy Kichin,2018,3714,valeriy-kichin,Kyrgyzstan,Bishkek,Kyrgyzstan,1992-10-12 00:00:00,Centre-Back,Defender,left,185.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/211878-1635836592.png?lm=1,https://www.transfermarkt.co.uk/valeriy-kichin/profil/spieler/211878,RU1,Enisey Krasnoyarsk,500000.0,1500000.0
215987,David,Browne,David Browne,2017,202,david-browne,Papua New Guinea,Port Moresby,Papua New Guinea,1995-12-27 00:00:00,Left Winger,Attack,right,175.0,,SEG,https://img.a.transfermarkt.technology/portrait/header/215987-1509177563.jpg?lm=1,https://www.transfermarkt.co.uk/david-browne/profil/spieler/215987,NL1,Football Club Groningen,300000.0,350000.0
236727,David,Kong,David Kong,2020,40,david-kong,Macao,Macao,Macao,1994-12-13 00:00:00,Defensive Midfield,Midfield,right,183.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/236727-1479478753.jpg?lm=1,https://www.transfermarkt.co.uk/david-kong/profil/spieler/236727,FR1,FC Girondins Bordeaux,150000.0,150000.0
251074,Liban,Abdulahi,Liban Abdulahi,2018,642,liban-abdulahi,Netherlands,Haarlem,Somalia,1995-11-02 00:00:00,Central Midfield,Midfield,right,178.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/liban-abdulahi/profil/spieler/251074,NL1,De Graafschap Doetinchem,25000.0,150000.0
286945,Pablo,Gállego,Pablo Gállego,2016,4603,pablo-gallego,Spain,Huesca,Nicaragua,1993-10-01 00:00:00,Right Winger,Attack,right,174.0,,,https://img.a.transfermarkt.technology/portrait/header/286945-1479121671.JPG?lm=1,https://www.transfermarkt.co.uk/pablo-gallego/profil/spieler/286945,GR1,AE Larisa,150000.0,250000.0
290540,Jonathan,Correia,Jonathan Correia,2016,855,jonathan-correia,Monaco,Monaco,Monaco,1994-02-13 00:00:00,Defensive Midfield,Midfield,right,175.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-correia/profil/spieler/290540,FR1,EA Guingamp,50000.0,50000.0
330909,Jort,van der Sande,Jort van der Sande,2024,1519,jort-van-der-sande,Netherlands,'s-Hertogenbosch,Bonaire,1996-01-25 00:00:00,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/330909-1704721500.jpg?lm=1,https://www.transfermarkt.co.uk/jort-van-der-sande/profil/spieler/330909,SC1,Dundee United Football Club,500000.0,550000.0
331725,Faiq,Bolkiah,Faiq Bolkiah,2020,1301,faiq-bolkiah,United States,"Los Angeles, California",Brunei Darussalam,1998-05-09 00:00:00,Left Winger,Attack,right,175.0,2024-12-31 00:00:00,CSM,https://img.a.transfermarkt.technology/portrait/header/331725-1665903802.png?lm=1,https://www.transfermarkt.co.uk/faiq-bolkiah/profil/spieler/331725,PO1,CS Marítimo,175000.0,200000.0
341501,Hamza,Choudhury,Hamza Choudhury,2024,1003,hamza-choudhury,England,Loughborough,Bangladesh,1997-10-01 00:00:00,Defensive Midfield,Midfield,right,178.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/341501-1559900777.jpg?lm=1,https://www.transfermarkt.co.uk/hamza-choudhury/profil/spieler/341501,GB1,Leicester City Football Club,4500000.0,10000000.0
355611,Filippo,Berardi,Filippo Berardi,2018,416,filippo-berardi,San Marino,San Marino,San Marino,1997-05-18 00:00:00,Right Winger,Attack,left,176.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/355611-1545929582.jpg?lm=1,https://www.transfermarkt.co.uk/filippo-berardi/profil/spieler/355611,IT1,Torino Calcio,50000.0,225000.0
380459,Cong Phuong,Nguyen,Cong Phuong Nguyen,2019,475,cong-phuong-nguyen,Vietnam,"Do Luong, Nghe An",Vietnam,1995-01-21 00:00:00,Second Striker,Attack,both,168.0,2026-01-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/380459-1563973299.jpg?lm=1,https://www.transfermarkt.co.uk/cong-phuong-nguyen/profil/spieler/380459,BE1,Koninklijke Sint-Truidense Voetbalvereniging,250000.0,300000.0
402193,Kwang-song,Han,Kwang-song Han,2019,1390,kwang-song-han,"Korea, North",Pyongyang,"Korea, North",1998-09-11 00:00:00,Centre-Forward,Attack,,178.0,,,https://img.a.transfermarkt.technology/portrait/header/402193-1516114488.jpg?lm=1,https://www.transfermarkt.co.uk/kwang-song-han/profil/spieler/402193,IT1,Cagliari Calcio,400000.0,5000000.0
435019,Chovanie,Amatkarijo,Chovanie Amatkarijo,2016,1268,chovanie-amatkarijo,Netherlands,Den Haag,Sint Maarten,1999-05-20 00:00:00,Left Winger,Attack,,175.0,2023-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/chovanie-amatkarijo/profil/spieler/435019,NL1,ADO Den Haag,350000.0,350000.0
533777,Mohammed,Al-Hardan,Mohammed Al-Hardan,2018,443,mohammed-al-hardan,Bahrain,al-Muharraq,Bahrain,1997-10-06 00:00:00,Central Midfield,Midfield,right,183.0,,SSM Moscow,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/mohammed-al-hardan/profil/spieler/533777,DK1,Vejle Boldklub,300000.0,300000.0
547248,Iker,Álvarez,Iker Álvarez,2024,1050,iker-alvarez,Andorra,Andorra la Vella,Andorra,2001-07-25 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-06-30 00:00:00,AS1,https://img.a.transfermarkt.technology/portrait/header/547248-1698946239.jpg?lm=1,https://www.transfermarkt.co.uk/iker-alvarez/profil/spieler/547248,ES1,Villarreal Club de Fútbol S.A.D.,800000.0,800000.0
862279,Nur,Asis,Nur Asis,2024,2431,nur-asis,Singapore,Singapore,Singapore,2004-03-04 00:00:00,Central Midfield,Midfield,right,171.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/862279-1714770519.jpg?lm=1,https://www.transfermarkt.co.uk/nur-asis/profil/spieler/862279,PO1,Club Football Estrela da Amadora,100000.0,100000.0
890819,William,Akio,William Akio,2022,2759,william-akio,Kenya,Nairobi,Southern Sudan,1998-07-23 00:00:00,Right Winger,Attack,right,180.0,2025-05-31 00:00:00,Eikon,https://img.a.transfermarkt.technology/portrait/header/890819-1655056330.JPG?lm=1,https://www.transfermarkt.co.uk/william-akio/profil/spieler/890819,SC1,Ross County Football Club,150000.0,150000.0
